Country_Name,Type,NetworkAccessType,NetworkType,YearQuarter,MeasureValue,Unit,Year,Quarter
New Zealand,Subscriptions,DSL,Fixed broadband,2018-Q2,806287.0,Subscriptions,2018,Q2
New Zealand,Subscriptions,DSL,Fixed broadband,2018-Q4,708075.0,Subscriptions,2018,Q4
New Zealand,Subscriptions,DSL,Fixed broadband,2019-Q2,620446.0,Subscriptions,2019,Q2
New Zealand,Subscriptions,DSL,Fixed broadband,2019-Q4,541942.0,Subscriptions,2019,Q4
New Zealand,Subscriptions,DSL,Fixed broadband,2020-Q2,486963.0,Subscriptions,2020,Q2
New Zealand,Subscriptions,DSL,Fixed broadband,2020-Q4,401653.0,Subscriptions,2020,Q4
New Zealand,Subscriptions,DSL,Fixed broadband,2021-Q2,330000.0,Subscriptions,2021,Q2
New Zealand,Subscriptions,DSL,Fixed broadband,2021-Q4,286000.0,Subscriptions,2021,Q4
New Zealand,Subscriptions,DSL,Fixed broadband,2022-Q2,241000.0,Subscriptions,2022,Q2
New Zealand,Subscriptions,DSL,Fixed broadband,2022-Q4,202000.0,Subscriptions,2022,Q4
New Zealand,Subscriptions,DSL,Fixed broadband,2023-Q2,167000.0,Subscriptions,2023,Q2
New Zealand,Subscriptions,DSL,Fixed broadband,2023-Q4,136000.0,Subscriptions,2023,Q4
New Zealand,Subscriptions,DSL,Fixed broadband,2024-Q2,111000.0,Subscriptions,2024,Q2
New Zealand,Subscriptions,DSL,Fixed broadband,2024-Q4,88000.0,Subscriptions,2024,Q4
Norway,Subscriptions,DSL,Fixed broadband,2018-Q2,524623.0,Subscriptions,2018,Q2
Norway,Subscriptions,DSL,Fixed broadband,2018-Q4,525373.0,Subscriptions,2018,Q4
Norway,Subscriptions,DSL,Fixed broadband,2019-Q2,450481.0,Subscriptions,2019,Q2
Norway,Subscriptions,DSL,Fixed broadband,2019-Q4,411864.0,Subscriptions,2019,Q4
Norway,Subscriptions,DSL,Fixed broadband,2020-Q2,301636.0,Subscriptions,2020,Q2
Norway,Subscriptions,DSL,Fixed broadband,2020-Q4,246295.0,Subscriptions,2020,Q4
Norway,Subscriptions,DSL,Fixed broadband,2021-Q2,177456.0,Subscriptions,2021,Q2
Norway,Subscriptions,DSL,Fixed broadband,2021-Q4,114831.0,Subscriptions,2021,Q4
Norway,Subscriptions,DSL,Fixed broadband,2022-Q2,62105.0,Subscriptions,2022,Q2
Norway,Subscriptions,DSL,Fixed broadband,2022-Q4,31081.0,Subscriptions,2022,Q4
Norway,Subscriptions,DSL,Fixed broadband,2023-Q2,22098.0,Subscriptions,2023,Q2
Norway,Subscriptions,DSL,Fixed broadband,2023-Q4,16385.0,Subscriptions,2023,Q4
Norway,Subscriptions,DSL,Fixed broadband,2024-Q2,12390.0,Subscriptions,2024,Q2
Norway,Subscriptions,DSL,Fixed broadband,2024-Q4,14092.0,Subscriptions,2024,Q4
Poland,Subscriptions,DSL,Fixed broadband,2018-Q2,2233979.0,Subscriptions,2018,Q2
Poland,Subscriptions,DSL,Fixed broadband,2018-Q4,2058348.0,Subscriptions,2018,Q4
Poland,Subscriptions,DSL,Fixed broadband,2019-Q2,1997822.0,Subscriptions,2019,Q2
Poland,Subscriptions,DSL,Fixed broadband,2019-Q4,1814979.0,Subscriptions,2019,Q4
Poland,Subscriptions,DSL,Fixed broadband,2020-Q2,1799177.0,Subscriptions,2020,Q2
Poland,Subscriptions,DSL,Fixed broadband,2020-Q4,1708801.0,Subscriptions,2020,Q4
Poland,Subscriptions,DSL,Fixed broadband,2021-Q2,1613874.0,Subscriptions,2021,Q2
Poland,Subscriptions,DSL,Fixed broadband,2021-Q4,1490311.0,Subscriptions,2021,Q4
Poland,Subscriptions,DSL,Fixed broadband,2022-Q2,1378140.0,Subscriptions,2022,Q2
Poland,Subscriptions,DSL,Fixed broadband,2022-Q4,1285210.0,Subscriptions,2022,Q4
Poland,Subscriptions,DSL,Fixed broadband,2023-Q2,1177050.0,Subscriptions,2023,Q2
Poland,Subscriptions,DSL,Fixed broadband,2023-Q4,1106111.0,Subscriptions,2023,Q4
Poland,Subscriptions,DSL,Fixed broadband,2024-Q2,1000162.0,Subscriptions,2024,Q2
Poland,Subscriptions,DSL,Fixed broadband,2024-Q4,915493.0,Subscriptions,2024,Q4
Portugal,Subscriptions,DSL,Fixed broadband,2018-Q2,673442.0,Subscriptions,2018,Q2
Portugal,Subscriptions,DSL,Fixed broadband,2018-Q4,606524.0,Subscriptions,2018,Q4
Portugal,Subscriptions,DSL,Fixed broadband,2019-Q2,541889.0,Subscriptions,2019,Q2
Portugal,Subscriptions,DSL,Fixed broadband,2019-Q4,482576.0,Subscriptions,2019,Q4
Portugal,Subscriptions,DSL,Fixed broadband,2020-Q2,432790.0,Subscriptions,2020,Q2
Portugal,Subscriptions,DSL,Fixed broadband,2020-Q4,373032.0,Subscriptions,2020,Q4
Portugal,Subscriptions,DSL,Fixed broadband,2021-Q2,308615.0,Subscriptions,2021,Q2
Portugal,Subscriptions,DSL,Fixed broadband,2021-Q4,257904.0,Subscriptions,2021,Q4
Portugal,Subscriptions,DSL,Fixed broadband,2022-Q2,213488.0,Subscriptions,2022,Q2
Portugal,Subscriptions,DSL,Fixed broadband,2022-Q4,178067.0,Subscriptions,2022,Q4
Portugal,Subscriptions,DSL,Fixed broadband,2023-Q2,149804.0,Subscriptions,2023,Q2
Portugal,Subscriptions,DSL,Fixed broadband,2023-Q4,127713.0,Subscriptions,2023,Q4
Portugal,Subscriptions,DSL,Fixed broadband,2024-Q2,108406.0,Subscriptions,2024,Q2
Portugal,Subscriptions,DSL,Fixed broadband,2024-Q4,90647.0,Subscriptions,2024,Q4
Slovak Republic,Subscriptions,DSL,Fixed broadband,2018-Q2,494016.0,Subscriptions,2018,Q2
Slovak Republic,Subscriptions,DSL,Fixed broadband,2018-Q4,484749.0,Subscriptions,2018,Q4
Slovak Republic,Subscriptions,DSL,Fixed broadband,2019-Q2,487081.0,Subscriptions,2019,Q2
Slovak Republic,Subscriptions,DSL,Fixed broadband,2019-Q4,485018.0,Subscriptions,2019,Q4
Slovak Republic,Subscriptions,DSL,Fixed broadband,2020-Q2,480974.0,Subscriptions,2020,Q2
Slovak Republic,Subscriptions,DSL,Fixed broadband,2020-Q4,474458.0,Subscriptions,2020,Q4
Slovak Republic,Subscriptions,DSL,Fixed broadband,2021-Q2,458525.0,Subscriptions,2021,Q2
Slovak Republic,Subscriptions,DSL,Fixed broadband,2021-Q4,442041.0,Subscriptions,2021,Q4
Slovak Republic,Subscriptions,DSL,Fixed broadband,2022-Q2,423039.0,Subscriptions,2022,Q2
Slovak Republic,Subscriptions,DSL,Fixed broadband,2022-Q4,406368.0,Subscriptions,2022,Q4
Slovak Republic,Subscriptions,DSL,Fixed broadband,2023-Q2,389482.0,Subscriptions,2023,Q2
Slovak Republic,Subscriptions,DSL,Fixed broadband,2023-Q4,374124.0,Subscriptions,2023,Q4
Slovak Republic,Subscriptions,DSL,Fixed broadband,2024-Q2,351273.0,Subscriptions,2024,Q2
Slovak Republic,Subscriptions,DSL,Fixed broadband,2024-Q4,333102.0,Subscriptions,2024,Q4
Slovenia,Subscriptions,DSL,Fixed broadband,2018-Q2,205603.0,Subscriptions,2018,Q2
Slovenia,Subscriptions,DSL,Fixed broadband,2018-Q4,200201.0,Subscriptions,2018,Q4
Slovenia,Subscriptions,DSL,Fixed broadband,2019-Q2,194636.0,Subscriptions,2019,Q2
Slovenia,Subscriptions,DSL,Fixed broadband,2019-Q4,187932.0,Subscriptions,2019,Q4
Slovenia,Subscriptions,DSL,Fixed broadband,2020-Q2,179236.0,Subscriptions,2020,Q2
Slovenia,Subscriptions,DSL,Fixed broadband,2020-Q4,168970.0,Subscriptions,2020,Q4
Slovenia,Subscriptions,DSL,Fixed broadband,2021-Q2,158511.0,Subscriptions,2021,Q2
Slovenia,Subscriptions,DSL,Fixed broadband,2021-Q4,148429.0,Subscriptions,2021,Q4
Slovenia,Subscriptions,DSL,Fixed broadband,2022-Q2,141079.0,Subscriptions,2022,Q2
Slovenia,Subscriptions,DSL,Fixed broadband,2022-Q4,133291.0,Subscriptions,2022,Q4
Slovenia,Subscriptions,DSL,Fixed broadband,2023-Q2,123811.0,Subscriptions,2023,Q2
Slovenia,Subscriptions,DSL,Fixed broadband,2023-Q4,113575.0,Subscriptions,2023,Q4
Slovenia,Subscriptions,DSL,Fixed broadband,2024-Q2,102619.0,Subscriptions,2024,Q2
Slovenia,Subscriptions,DSL,Fixed broadband,2024-Q4,91518.0,Subscriptions,2024,Q4
Spain,Subscriptions,DSL,Fixed broadband,2018-Q2,4358057.0,Subscriptions,2018,Q2
Spain,Subscriptions,DSL,Fixed broadband,2018-Q4,3737241.0,Subscriptions,2018,Q4
Spain,Subscriptions,DSL,Fixed broadband,2019-Q2,3088720.0,Subscriptions,2019,Q2
Spain,Subscriptions,DSL,Fixed broadband,2019-Q4,2584277.0,Subscriptions,2019,Q4
Spain,Subscriptions,DSL,Fixed broadband,2020-Q2,2197532.0,Subscriptions,2020,Q2
Spain,Subscriptions,DSL,Fixed broadband,2020-Q4,1823827.0,Subscriptions,2020,Q4
Spain,Subscriptions,DSL,Fixed broadband,2021-Q2,1498857.0,Subscriptions,2021,Q2
Spain,Subscriptions,DSL,Fixed broadband,2021-Q4,1265768.0,Subscriptions,2021,Q4
Spain,Subscriptions,DSL,Fixed broadband,2022-Q2,1040792.0,Subscriptions,2022,Q2
Spain,Subscriptions,DSL,Fixed broadband,2022-Q4,839604.0,Subscriptions,2022,Q4
Spain,Subscriptions,DSL,Fixed broadband,2023-Q2,662980.0,Subscriptions,2023,Q2
Spain,Subscriptions,DSL,Fixed broadband,2023-Q4,488113.0,Subscriptions,2023,Q4
Spain,Subscriptions,DSL,Fixed broadband,2024-Q2,199468.0,Subscriptions,2024,Q2
Spain,Subscriptions,DSL,Fixed broadband,2024-Q4,89190.0,Subscriptions,2024,Q4
Sweden,Subscriptions,DSL,Fixed broadband,2018-Q2,697912.0,Subscriptions,2018,Q2
Sweden,Subscriptions,DSL,Fixed broadband,2018-Q4,623914.0,Subscriptions,2018,Q4
Sweden,Subscriptions,DSL,Fixed broadband,2019-Q2,555181.0,Subscriptions,2019,Q2
Sweden,Subscriptions,DSL,Fixed broadband,2019-Q4,482746.0,Subscriptions,2019,Q4
Sweden,Subscriptions,DSL,Fixed broadband,2020-Q2,427465.0,Subscriptions,2020,Q2
Sweden,Subscriptions,DSL,Fixed broadband,2020-Q4,355525.0,Subscriptions,2020,Q4
Sweden,Subscriptions,DSL,Fixed broadband,2021-Q2,293143.0,Subscriptions,2021,Q2
Sweden,Subscriptions,DSL,Fixed broadband,2021-Q4,231108.0,Subscriptions,2021,Q4
Sweden,Subscriptions,DSL,Fixed broadband,2022-Q2,173803.0,Subscriptions,2022,Q2
Sweden,Subscriptions,DSL,Fixed broadband,2022-Q4,110285.0,Subscriptions,2022,Q4
Sweden,Subscriptions,DSL,Fixed broadband,2023-Q2,74367.0,Subscriptions,2023,Q2
Sweden,Subscriptions,DSL,Fixed broadband,2023-Q4,52910.0,Subscriptions,2023,Q4
Sweden,Subscriptions,DSL,Fixed broadband,2024-Q2,37780.0,Subscriptions,2024,Q2
Sweden,Subscriptions,DSL,Fixed broadband,2024-Q4,24128.0,Subscriptions,2024,Q4
Switzerland,Subscriptions,DSL,Fixed broadband,2018-Q2,2040021.0,Subscriptions,2018,Q2
Switzerland,Subscriptions,DSL,Fixed broadband,2018-Q4,2020790.0,Subscriptions,2018,Q4
Switzerland,Subscriptions,DSL,Fixed broadband,2019-Q2,2031069.0,Subscriptions,2019,Q2
Switzerland,Subscriptions,DSL,Fixed broadband,2019-Q4,2041347.0,Subscriptions,2019,Q4
Switzerland,Subscriptions,DSL,Fixed broadband,2020-Q2,2035436.0,Subscriptions,2020,Q2
Switzerland,Subscriptions,DSL,Fixed broadband,2020-Q4,2029525.0,Subscriptions,2020,Q4
Switzerland,Subscriptions,DSL,Fixed broadband,2021-Q2,2032281.0,Subscriptions,2021,Q2
Switzerland,Subscriptions,DSL,Fixed broadband,2021-Q4,2035036.0,Subscriptions,2021,Q4
Switzerland,Subscriptions,DSL,Fixed broadband,2022-Q2,1977985.0,Subscriptions,2022,Q2
Switzerland,Subscriptions,DSL,Fixed broadband,2022-Q4,1920934.0,Subscriptions,2022,Q4
Switzerland,Subscriptions,DSL,Fixed broadband,2023-Q2,1863883.0,Subscriptions,2023,Q2
Switzerland,Subscriptions,DSL,Fixed broadband,2023-Q4,1789240.0,Subscriptions,2023,Q4
Switzerland,Subscriptions,DSL,Fixed broadband,2024-Q2,1723393.0,Subscriptions,2024,Q2
Switzerland,Subscriptions,DSL,Fixed broadband,2024-Q4,1684949.0,Subscriptions,2024,Q4
Türkiye,Subscriptions,DSL,Fixed broadband,2018-Q2,9090914.0,Subscriptions,2018,Q2
Türkiye,Subscriptions,DSL,Fixed broadband,2018-Q4,9491634.0,Subscriptions,2018,Q4
Türkiye,Subscriptions,DSL,Fixed broadband,2019-Q2,9578335.0,Subscriptions,2019,Q2
Türkiye,Subscriptions,DSL,Fixed broadband,2019-Q4,9662248.0,Subscriptions,2019,Q4
Türkiye,Subscriptions,DSL,Fixed broadband,2020-Q2,10253505.0,Subscriptions,2020,Q2
Türkiye,Subscriptions,DSL,Fixed broadband,2020-Q4,11036313.0,Subscriptions,2020,Q4
Türkiye,Subscriptions,DSL,Fixed broadband,2021-Q2,11266986.0,Subscriptions,2021,Q2
Türkiye,Subscriptions,DSL,Fixed broadband,2021-Q4,11386117.0,Subscriptions,2021,Q4
Türkiye,Subscriptions,DSL,Fixed broadband,2022-Q2,11265537.0,Subscriptions,2022,Q2
Türkiye,Subscriptions,DSL,Fixed broadband,2022-Q4,11171402.0,Subscriptions,2022,Q4
Türkiye,Subscriptions,DSL,Fixed broadband,2023-Q2,10873970.0,Subscriptions,2023,Q2
Türkiye,Subscriptions,DSL,Fixed broadband,2023-Q4,10816291.0,Subscriptions,2023,Q4
Türkiye,Subscriptions,DSL,Fixed broadband,2024-Q2,10457209.0,Subscriptions,2024,Q2
Türkiye,Subscriptions,DSL,Fixed broadband,2024-Q4,10124256.0,Subscriptions,2024,Q4
United Kingdom,Subscriptions,DSL,Fixed broadband,2018-Q2,20764576.0,Subscriptions,2018,Q2
United Kingdom,Subscriptions,DSL,Fixed broadband,2018-Q4,20820623.0,Subscriptions,2018,Q4
United Kingdom,Subscriptions,DSL,Fixed broadband,2019-Q2,20814218.0,Subscriptions,2019,Q2
United Kingdom,Subscriptions,DSL,Fixed broadband,2019-Q4,20823826.0,Subscriptions,2019,Q4
United Kingdom,Subscriptions,DSL,Fixed broadband,2020-Q2,20810651.0,Subscriptions,2020,Q2
United Kingdom,Subscriptions,DSL,Fixed broadband,2020-Q4,20749597.0,Subscriptions,2020,Q4
United Kingdom,Subscriptions,DSL,Fixed broadband,2021-Q2,20485113.0,Subscriptions,2021,Q2
United Kingdom,Subscriptions,DSL,Fixed broadband,2021-Q4,20134127.0,Subscriptions,2021,Q4
United Kingdom,Subscriptions,DSL,Fixed broadband,2022-Q2,19565447.0,Subscriptions,2022,Q2
United Kingdom,Subscriptions,DSL,Fixed broadband,2022-Q4,18808847.0,Subscriptions,2022,Q4
United Kingdom,Subscriptions,DSL,Fixed broadband,2023-Q2,17827658.0,Subscriptions,2023,Q2
United Kingdom,Subscriptions,DSL,Fixed broadband,2023-Q4,16792114.0,Subscriptions,2023,Q4
United Kingdom,Subscriptions,DSL,Fixed broadband,2024-Q2,15689215.0,Subscriptions,2024,Q2
United Kingdom,Subscriptions,DSL,Fixed broadband,2024-Q4,14381758.0,Subscriptions,2024,Q4
United States,Subscriptions,DSL,Fixed broadband,2018-Q2,23100000.0,Subscriptions,2018,Q2
United States,Subscriptions,DSL,Fixed broadband,2018-Q4,21952000.0,Subscriptions,2018,Q4
United States,Subscriptions,DSL,Fixed broadband,2019-Q2,20436000.0,Subscriptions,2019,Q2
United States,Subscriptions,DSL,Fixed broadband,2019-Q4,19499000.0,Subscriptions,2019,Q4
United States,Subscriptions,DSL,Fixed broadband,2020-Q2,18815000.0,Subscriptions,2020,Q2
United States,Subscriptions,DSL,Fixed broadband,2020-Q4,18562000.0,Subscriptions,2020,Q4
United States,Subscriptions,DSL,Fixed broadband,2021-Q2,18065000.0,Subscriptions,2021,Q2
United States,Subscriptions,DSL,Fixed broadband,2021-Q4,16891000.0,Subscriptions,2021,Q4
United States,Subscriptions,DSL,Fixed broadband,2022-Q2,15652000.0,Subscriptions,2022,Q2
United States,Subscriptions,DSL,Fixed broadband,2022-Q4,14705000.0,Subscriptions,2022,Q4
United States,Subscriptions,DSL,Fixed broadband,2023-Q2,13237000.0,Subscriptions,2023,Q2
United States,Subscriptions,DSL,Fixed broadband,2023-Q4,11852000.0,Subscriptions,2023,Q4
United States,Subscriptions,DSL,Fixed broadband,2024-Q2,10441000.0,Subscriptions,2024,Q2
United States,Subscriptions,DSL,Fixed broadband,2024-Q4,8949000.0,Subscriptions,2024,Q4
OECD,Subscriptions,DSL,Fixed broadband,2018-Q2,158554887.0,Subscriptions,2018,Q2
OECD,Subscriptions,DSL,Fixed broadband,2018-Q4,153788164.0,Subscriptions,2018,Q4
OECD,Subscriptions,DSL,Fixed broadband,2019-Q2,148934242.0,Subscriptions,2019,Q2
OECD,Subscriptions,DSL,Fixed broadband,2019-Q4,144807582.0,Subscriptions,2019,Q4
OECD,Subscriptions,DSL,Fixed broadband,2020-Q2,141213819.0,Subscriptions,2020,Q2
OECD,Subscriptions,DSL,Fixed broadband,2020-Q4,137209232.0,Subscriptions,2020,Q4
OECD,Subscriptions,DSL,Fixed broadband,2021-Q2,132190630.0,Subscriptions,2021,Q2
OECD,Subscriptions,DSL,Fixed broadband,2021-Q4,126516031.0,Subscriptions,2021,Q4
OECD,Subscriptions,DSL,Fixed broadband,2022-Q2,120074032.0,Subscriptions,2022,Q2
OECD,Subscriptions,DSL,Fixed broadband,2022-Q4,113417730.0,Subscriptions,2022,Q4
OECD,Subscriptions,DSL,Fixed broadband,2023-Q2,106648705.0,Subscriptions,2023,Q2
OECD,Subscriptions,DSL,Fixed broadband,2023-Q4,100507087.0,Subscriptions,2023,Q4
OECD,Subscriptions,DSL,Fixed broadband,2024-Q2,93504630.0,Subscriptions,2024,Q2
OECD,Subscriptions,DSL,Fixed broadband,2024-Q4,86217471.0,Subscriptions,2024,Q4
Brazil,Subscriptions,DSL,Fixed broadband,2018-Q2,13538506.0,Subscriptions,2018,Q2
Brazil,Subscriptions,DSL,Fixed broadband,2018-Q4,13043669.0,Subscriptions,2018,Q4
Brazil,Subscriptions,DSL,Fixed broadband,2019-Q2,11994544.0,Subscriptions,2019,Q2
Brazil,Subscriptions,DSL,Fixed broadband,2019-Q4,10355761.0,Subscriptions,2019,Q4
Brazil,Subscriptions,DSL,Fixed broadband,2020-Q2,8647964.0,Subscriptions,2020,Q2
Brazil,Subscriptions,DSL,Fixed broadband,2020-Q4,7080514.0,Subscriptions,2020,Q4
Brazil,Subscriptions,DSL,Fixed broadband,2021-Q2,5243801.0,Subscriptions,2021,Q2
Brazil,Subscriptions,DSL,Fixed broadband,2021-Q4,3991359.0,Subscriptions,2021,Q4
Brazil,Subscriptions,DSL,Fixed broadband,2022-Q2,3018328.0,Subscriptions,2022,Q2
Brazil,Subscriptions,DSL,Fixed broadband,2022-Q4,2296276.0,Subscriptions,2022,Q4
Brazil,Subscriptions,DSL,Fixed broadband,2023-Q2,1727278.0,Subscriptions,2023,Q2
Brazil,Subscriptions,DSL,Fixed broadband,2023-Q4,1305820.0,Subscriptions,2023,Q4
Brazil,Subscriptions,DSL,Fixed broadband,2024-Q2,1041175.0,Subscriptions,2024,Q2
Brazil,Subscriptions,DSL,Fixed broadband,2024-Q4,763010.0,Subscriptions,2024,Q4
Bulgaria,Subscriptions,DSL,Fixed broadband,2018-Q2,164634.0,Subscriptions,2018,Q2
Bulgaria,Subscriptions,DSL,Fixed broadband,2018-Q4,153948.0,Subscriptions,2018,Q4
Bulgaria,Subscriptions,DSL,Fixed broadband,2019-Q2,146045.0,Subscriptions,2019,Q2
Bulgaria,Subscriptions,DSL,Fixed broadband,2019-Q4,140761.0,Subscriptions,2019,Q4
Bulgaria,Subscriptions,DSL,Fixed broadband,2020-Q2,137196.0,Subscriptions,2020,Q2
Bulgaria,Subscriptions,DSL,Fixed broadband,2020-Q4,133172.0,Subscriptions,2020,Q4
Bulgaria,Subscriptions,DSL,Fixed broadband,2021-Q2,128469.0,Subscriptions,2021,Q2
Bulgaria,Subscriptions,DSL,Fixed broadband,2021-Q4,123231.0,Subscriptions,2021,Q4
Bulgaria,Subscriptions,DSL,Fixed broadband,2022-Q2,118141.0,Subscriptions,2022,Q2
Bulgaria,Subscriptions,DSL,Fixed broadband,2022-Q4,112484.0,Subscriptions,2022,Q4
Bulgaria,Subscriptions,DSL,Fixed broadband,2023-Q2,105973.0,Subscriptions,2023,Q2
Bulgaria,Subscriptions,DSL,Fixed broadband,2023-Q4,97115.0,Subscriptions,2023,Q4
Bulgaria,Subscriptions,DSL,Fixed broadband,2024-Q2,88161.0,Subscriptions,2024,Q2
Bulgaria,Subscriptions,DSL,Fixed broadband,2024-Q4,77870.0,Subscriptions,2024,Q4
Croatia,Subscriptions,DSL,Fixed broadband,2018-Q4,770588.0,Subscriptions,2018,Q4
Croatia,Subscriptions,DSL,Fixed broadband,2019-Q4,743290.0,Subscriptions,2019,Q4
Croatia,Subscriptions,DSL,Fixed broadband,2020-Q4,714235.0,Subscriptions,2020,Q4
Croatia,Subscriptions,DSL,Fixed broadband,2021-Q4,686651.0,Subscriptions,2021,Q4
Croatia,Subscriptions,DSL,Fixed broadband,2022-Q4,666721.0,Subscriptions,2022,Q4
Croatia,Subscriptions,DSL,Fixed broadband,2023-Q2,647799.0,Subscriptions,2023,Q2
Croatia,Subscriptions,DSL,Fixed broadband,2023-Q4,629162.0,Subscriptions,2023,Q4
Croatia,Subscriptions,DSL,Fixed broadband,2024-Q2,597317.0,Subscriptions,2024,Q2
Croatia,Subscriptions,DSL,Fixed broadband,2024-Q4,568890.0,Subscriptions,2024,Q4
Peru,Subscriptions,DSL,Fixed broadband,2018-Q4,675710.0,Subscriptions,2018,Q4
Peru,Subscriptions,DSL,Fixed broadband,2019-Q4,293062.0,Subscriptions,2019,Q4
Peru,Subscriptions,DSL,Fixed broadband,2020-Q4,192987.0,Subscriptions,2020,Q4
Peru,Subscriptions,DSL,Fixed broadband,2021-Q4,117970.0,Subscriptions,2021,Q4
Peru,Subscriptions,DSL,Fixed broadband,2022-Q4,76607.0,Subscriptions,2022,Q4
Peru,Subscriptions,DSL,Fixed broadband,2023-Q4,42272.0,Subscriptions,2023,Q4
Peru,Subscriptions,DSL,Fixed broadband,2024-Q4,28975.0,Subscriptions,2024,Q4
Romania,Subscriptions,DSL,Fixed broadband,2018-Q2,709134.0,Subscriptions,2018,Q2
Romania,Subscriptions,DSL,Fixed broadband,2018-Q4,647218.0,Subscriptions,2018,Q4
Romania,Subscriptions,DSL,Fixed broadband,2019-Q2,585698.0,Subscriptions,2019,Q2
Romania,Subscriptions,DSL,Fixed broadband,2019-Q4,547952.0,Subscriptions,2019,Q4
Romania,Subscriptions,DSL,Fixed broadband,2020-Q2,501195.0,Subscriptions,2020,Q2
Romania,Subscriptions,DSL,Fixed broadband,2020-Q4,445569.0,Subscriptions,2020,Q4
Romania,Subscriptions,DSL,Fixed broadband,2021-Q2,377549.0,Subscriptions,2021,Q2
Romania,Subscriptions,DSL,Fixed broadband,2021-Q4,336411.0,Subscriptions,2021,Q4
Romania,Subscriptions,DSL,Fixed broadband,2022-Q2,281454.0,Subscriptions,2022,Q2
Romania,Subscriptions,DSL,Fixed broadband,2022-Q4,225413.0,Subscriptions,2022,Q4
Romania,Subscriptions,DSL,Fixed broadband,2023-Q2,162327.0,Subscriptions,2023,Q2
Romania,Subscriptions,DSL,Fixed broadband,2023-Q4,116331.0,Subscriptions,2023,Q4
Romania,Subscriptions,DSL,Fixed broadband,2024-Q2,79610.0,Subscriptions,2024,Q2
Romania,Subscriptions,DSL,Fixed broadband,2024-Q4,50780.0,Subscriptions,2024,Q4
Australia,Subscriptions,Cable,Fixed broadband,2018-Q2,937000.0,Subscriptions,2018,Q2
Australia,Subscriptions,Cable,Fixed broadband,2018-Q4,1512027.0,Subscriptions,2018,Q4
Australia,Subscriptions,Cable,Fixed broadband,2019-Q2,1734855.0,Subscriptions,2019,Q2
Australia,Subscriptions,Cable,Fixed broadband,2019-Q4,1927303.0,Subscriptions,2019,Q4
Australia,Subscriptions,Cable,Fixed broadband,2020-Q2,2050884.0,Subscriptions,2020,Q2
Australia,Subscriptions,Cable,Fixed broadband,2020-Q4,2094249.0,Subscriptions,2020,Q4
Australia,Subscriptions,Cable,Fixed broadband,2021-Q2,2042323.0,Subscriptions,2021,Q2
Australia,Subscriptions,Cable,Fixed broadband,2021-Q4,2036070.0,Subscriptions,2021,Q4
Australia,Subscriptions,Cable,Fixed broadband,2022-Q2,2049286.0,Subscriptions,2022,Q2
Australia,Subscriptions,Cable,Fixed broadband,2022-Q4,2038168.0,Subscriptions,2022,Q4
Australia,Subscriptions,Cable,Fixed broadband,2023-Q2,2037099.0,Subscriptions,2023,Q2
Australia,Subscriptions,Cable,Fixed broadband,2023-Q4,2029760.0,Subscriptions,2023,Q4
Australia,Subscriptions,Cable,Fixed broadband,2024-Q2,2025428.0,Subscriptions,2024,Q2
Australia,Subscriptions,Cable,Fixed broadband,2024-Q4,2015245.0,Subscriptions,2024,Q4
Austria,Subscriptions,Cable,Fixed broadband,2018-Q2,861600.0,Subscriptions,2018,Q2
Austria,Subscriptions,Cable,Fixed broadband,2018-Q4,870722.0,Subscriptions,2018,Q4
Austria,Subscriptions,Cable,Fixed broadband,2019-Q2,877956.0,Subscriptions,2019,Q2
Austria,Subscriptions,Cable,Fixed broadband,2019-Q4,886198.0,Subscriptions,2019,Q4
Austria,Subscriptions,Cable,Fixed broadband,2020-Q2,915801.0,Subscriptions,2020,Q2
Austria,Subscriptions,Cable,Fixed broadband,2020-Q4,936214.0,Subscriptions,2020,Q4
Austria,Subscriptions,Cable,Fixed broadband,2021-Q2,964000.0,Subscriptions,2021,Q2
Austria,Subscriptions,Cable,Fixed broadband,2021-Q4,978564.0,Subscriptions,2021,Q4
Austria,Subscriptions,Cable,Fixed broadband,2022-Q2,959720.0,Subscriptions,2022,Q2
Austria,Subscriptions,Cable,Fixed broadband,2022-Q4,998845.0,Subscriptions,2022,Q4
Austria,Subscriptions,Cable,Fixed broadband,2023-Q2,968961.0,Subscriptions,2023,Q2
Austria,Subscriptions,Cable,Fixed broadband,2023-Q4,977737.0,Subscriptions,2023,Q4
Austria,Subscriptions,Cable,Fixed broadband,2024-Q2,984859.0,Subscriptions,2024,Q2
Austria,Subscriptions,Cable,Fixed broadband,2024-Q4,1036706.0,Subscriptions,2024,Q4
Belgium,Subscriptions,Cable,Fixed broadband,2018-Q2,2286801.0,Subscriptions,2018,Q2
Belgium,Subscriptions,Cable,Fixed broadband,2018-Q4,2339840.0,Subscriptions,2018,Q4
